日付,時間,役,順位,名前,得票数
04/20,18,妖精,7,エミリー,121
04/20,18,妖精,8,環,98
04/20,18,妖精,9,まつり,94
04/20,18,妖精,10,ひなた,87
04/20,19,妖精,1,星梨花,1539
04/20,19,妖精,2,杏奈,349
04/20,19,妖精,3,このみ,277
04/20,19,妖精,4,育,228
04/20,19,妖精,5,桃子,140
04/20,19,妖精,6,エミリー,122
04/20,19,妖精,7,百合子,121
04/20,19,妖精,8,環,98
04/20,19,妖精,9,まつり,94
04/20,19,妖精,10,ひなた,87
04/20,20,妖精,1,星梨花,1551
04/20,20,妖精,2,杏奈,354
04/20,20,妖精,3,このみ,277
04/20,20,妖精,4,育,228
04/20,20,妖精,5,桃子,144
04/20,20,妖精,6,エミリー,122
04/20,20,妖精,7,百合子,121
04/20,20,妖精,8,環,98
04/20,20,妖精,9,まつり,94
04/20,20,妖精,10,ひなた,87
04/20,21,妖精,1,星梨花,1589
04/20,21,妖精,2,杏奈,363
04/20,21,妖精,3,このみ,279
04/20,21,妖精,4,育,228
04/20,21,妖精,5,桃子,147
04/20,21,妖精,6,エミリー,123
04/20,21,妖精,7,百合子,123
04/20,21,妖精,8,環,98
04/20,21,妖精,9,まつり,95
04/20,21,妖精,10,ひなた,87
04/20,22,妖精,1,星梨花,1600
04/20,22,妖精,2,杏奈,383
04/20,22,妖精,3,このみ,280
04/20,22,妖精,4,育,229
04/20,22,妖精,5,桃子,147
04/20,22,妖精,6,百合子,124
04/20,22,妖精,7,エミリー,123
04/20,22,妖精,8,環,99
04/20,22,妖精,9,まつり,95
04/20,22,妖精,10,ひなた,89
04/20,23,妖精,1,星梨花,1612
04/20,23,妖精,2,杏奈,387
04/20,23,妖精,3,このみ,280
04/20,23,妖精,4,育,238
04/20,23,妖精,5,桃子,154
04/20,23,妖精,6,百合子,124
04/20,23,妖精,7,エミリー,123
04/20,23,妖精,8,環,103
04/20,23,妖精,9,まつり,97
04/20,23,妖精,10,ひなた,89
04/21,0,妖精,1,星梨花,1638
04/21,0,妖精,2,杏奈,397
04/21,0,妖精,3,このみ,280
04/21,0,妖精,4,育,240
04/21,0,妖精,5,桃子,156
04/21,0,妖精,6,百合子,126
04/21,0,妖精,7,エミリー,125
04/21,0,妖精,8,環,103
04/21,0,妖精,9,まつり,97
04/21,0,妖精,10,ひなた,89
04/21,1,妖精,1,星梨花,1735
04/21,1,妖精,2,杏奈,403
04/21,1,妖精,3,このみ,280
04/21,1,妖精,4,育,249
04/21,1,妖精,5,桃子,156
04/21,1,妖精,6,エミリー,132
04/21,1,妖精,7,百合子,128
04/21,1,妖精,8,環,107
04/21,1,妖精,9,まつり,99
04/21,1,妖精,10,ひなた,99
04/21,2,妖精,1,星梨花,1774
04/21,2,妖精,2,杏奈,407
04/21,2,妖精,3,このみ,283
04/21,2,妖精,4,育,254
04/21,2,妖精,5,桃子,158
04/21,2,妖精,6,エミリー,137
04/21,2,妖精,7,百合子,129
04/21,2,妖精,8,環,108
04/21,2,妖精,9,ひなた,100
04/21,2,妖精,10,まつり,99
04/21,3,妖精,1,星梨花,1789
04/21,3,妖精,2,杏奈,411
04/21,3,妖精,3,このみ,283
04/21,3,妖精,4,育,255
04/21,3,妖精,5,桃子,159
04/21,3,妖精,6,エミリー,144
04/21,3,妖精,7,百合子,129
04/21,3,妖精,8,環,109
04/21,3,妖精,9,ひなた,101
04/21,3,妖精,10,まつり,99
04/21,4,妖精,1,星梨花,1797
04/21,4,妖精,2,杏奈,414
04/21,4,妖精,3,このみ,284
04/21,4,妖精,4,育,255
04/21,4,妖精,5,桃子,159
04/21,4,妖精,6,エミリー,144
04/21,4,妖精,7,百合子,130
04/21,4,妖精,8,環,109
04/21,4,妖精,9,ひなた,101
04/21,4,妖精,10,まつり,99
04/21,5,妖精,1,星梨花,1808
04/21,5,妖精,2,杏奈,416
04/21,5,妖精,3,このみ,284
04/21,5,妖精,4,育,256
04/21,5,妖精,5,桃子,163
04/21,5,妖精,6,エミリー,144
04/21,5,妖精,7,百合子,131
04/21,5,妖精,8,環,109
04/21,5,妖精,9,ひなた,102
04/21,5,妖精,10,まつり,99
04/21,6,妖精,1,星梨花,1812
04/21,6,妖精,2,杏奈,416
04/21,6,妖精,3,このみ,288
04/21,6,妖精,4,育,259
04/21,6,妖精,5,桃子,163
04/21,6,妖精,6,エミリー,144
04/21,6,妖精,7,百合子,131
04/21,6,妖精,8,環,109
04/21,6,妖精,9,ひなた,106
04/21,6,妖精,10,まつり,99
04/21,7,妖精,1,星梨花,1859
04/21,7,妖精,2,杏奈,422
04/21,7,妖精,3,このみ,291
04/21,7,妖精,4,育,259
04/21,7,妖精,5,桃子,163
04/21,7,妖精,6,エミリー,146
04/21,7,妖精,7,百合子,132
04/21,7,妖精,8,環,111
04/21,7,妖精,9,ひなた,106
04/21,7,妖精,10,まつり,100
04/21,8,妖精,1,星梨花,1889
04/21,8,妖精,2,杏奈,422
04/21,8,妖精,3,このみ,293
04/21,8,妖精,4,育,259
04/21,8,妖精,5,桃子,163
04/21,8,妖精,6,エミリー,146
04/21,8,妖精,7,百合子,133
04/21,8,妖精,8,環,112
04/21,8,妖精,9,ひなた,107
04/21,8,妖精,10,まつり,104
04/21,9,妖精,1,星梨花,1920
04/21,9,妖精,2,杏奈,424
04/21,9,妖精,3,このみ,295
04/21,9,妖精,4,育,263
04/21,9,妖精,5,桃子,163
04/21,9,妖精,6,エミリー,147
04/21,9,妖精,7,百合子,135
04/21,9,妖精,8,環,113
04/21,9,妖精,9,ひなた,107
04/21,9,妖精,10,まつり,105
04/21,10,妖精,1,星梨花,1926
04/21,10,妖精,2,杏奈,425
04/21,10,妖精,3,このみ,305
04/21,10,妖精,4,育,266
04/21,10,妖精,5,桃子,163
04/21,10,妖精,6,エミリー,149
04/21,10,妖精,7,百合子,135
04/21,10,妖精,8,環,116
04/21,10,妖精,9,ひなた,108
04/21,10,妖精,10,まつり,106
04/21,11,妖精,1,星梨花,1940
04/21,11,妖精,2,杏奈,427
04/21,11,妖精,3,このみ,306
04/21,11,妖精,4,育,266
04/21,11,妖精,5,桃子,163
04/21,11,妖精,6,エミリー,150
04/21,11,妖精,7,百合子,135
04/21,11,妖精,8,環,119
04/21,11,妖精,9,まつり,110
04/21,11,妖精,10,ひなた,109
04/21,12,妖精,1,星梨花,1954
04/21,12,妖精,2,杏奈,428
04/21,12,妖精,3,このみ,309
04/21,12,妖精,4,育,267
04/21,12,妖精,5,桃子,163
04/21,12,妖精,6,エミリー,150
04/21,12,妖精,7,百合子,136
04/21,12,妖精,8,環,119
04/21,12,妖精,9,まつり,111
04/21,12,妖精,10,ひなた,109
04/21,13,妖精,1,星梨花,1986
04/21,13,妖精,2,杏奈,428
04/21,13,妖精,3,このみ,310
04/21,13,妖精,4,育,270
04/21,13,妖精,5,桃子,163
04/21,13,妖精,6,エミリー,152
04/21,13,妖精,7,百合子,137
04/21,13,妖精,8,環,120
04/21,13,妖精,9,まつり,113
04/21,13,妖精,10,ひなた,110
04/21,14,妖精,1,星梨花,1996
04/21,14,妖精,2,杏奈,428
04/21,14,妖精,3,このみ,310
04/21,14,妖精,4,育,271
04/21,14,妖精,5,桃子,163
04/21,14,妖精,6,エミリー,153
04/21,14,妖精,7,百合子,139
04/21,14,妖精,8,環,121
04/21,14,妖精,9,まつり,113
04/21,14,妖精,10,ひなた,110
04/21,15,妖精,1,星梨花,2024
04/21,15,妖精,2,杏奈,428
04/21,15,妖精,3,このみ,311
04/21,15,妖精,4,育,273
04/21,15,妖精,5,桃子,163
04/21,15,妖精,6,エミリー,153
04/21,15,妖精,7,百合子,139
04/21,15,妖精,8,環,124
04/21,15,妖精,9,まつり,113
04/21,15,妖精,10,ひなた,110
04/21,16,妖精,1,星梨花,2038
04/21,16,妖精,2,杏奈,431
04/21,16,妖精,3,このみ,311
04/21,16,妖精,4,育,275
04/21,16,妖精,5,桃子,165
04/21,16,妖精,6,エミリー,153
04/21,16,妖精,7,百合子,139
04/21,16,妖精,8,環,124
04/21,16,妖精,9,まつり,114
04/21,16,妖精,10,ひなた,110
04/21,17,妖精,1,星梨花,2052
04/21,17,妖精,2,杏奈,432
04/21,17,妖精,3,このみ,317
04/21,17,妖精,4,育,276
04/21,17,妖精,5,桃子,165
04/21,17,妖精,6,エミリー,153
04/21,17,妖精,7,百合子,139
04/21,17,妖精,8,環,130
04/21,17,妖精,9,まつり,114
04/21,17,妖精,10,ひなた,111
04/21,18,妖精,1,星梨花,2068
04/21,18,妖精,2,杏奈,433
04/21,18,妖精,3,このみ,318
04/21,18,妖精,4,育,277
04/21,18,妖精,5,桃子,167
04/21,18,妖精,6,エミリー,155
04/21,18,妖精,7,百合子,139
04/21,18,妖精,8,環,130
04/21,18,妖精,9,まつり,114
04/21,18,妖精,10,ひなた,112
04/21,19,妖精,1,星梨花,2072
04/21,19,妖精,2,杏奈,436
04/21,19,妖精,3,このみ,323
04/21,19,妖精,4,育,278
04/21,19,妖精,5,桃子,167
04/21,19,妖精,6,エミリー,159
04/21,19,妖精,7,百合子,142
04/21,19,妖精,8,環,131
04/21,19,妖精,9,まつり,114
04/21,19,妖精,10,ひなた,113
04/21,20,妖精,1,星梨花,2082
04/21,20,妖精,2,杏奈,437
04/21,20,妖精,3,このみ,324
04/21,20,妖精,4,育,285
04/21,20,妖精,5,桃子,167
04/21,20,妖精,6,エミリー,159
04/21,20,妖精,7,百合子,144
04/21,20,妖精,8,環,131
04/21,20,妖精,9,まつり,114
04/21,20,妖精,10,ひなた,113
04/21,21,妖精,1,星梨花,2099
04/21,21,妖精,2,杏奈,446
04/21,21,妖精,3,このみ,327
04/21,21,妖精,4,育,287
04/21,21,妖精,5,桃子,168
04/21,21,妖精,6,エミリー,159
04/21,21,妖精,7,百合子,145
04/21,21,妖精,8,環,132
04/21,21,妖精,9,まつり,120
04/21,21,妖精,10,ひなた,114
04/21,22,妖精,1,星梨花,2130
04/21,22,妖精,2,杏奈,451
04/21,22,妖精,3,このみ,333
04/21,22,妖精,4,育,288
04/21,22,妖精,5,桃子,171
04/21,22,妖精,6,エミリー,160
04/21,22,妖精,7,百合子,147
04/21,22,妖精,8,環,132
04/21,22,妖精,9,まつり,120
04/21,22,妖精,10,ひなた,114
04/21,23,妖精,1,星梨花,2144
04/21,23,妖精,2,杏奈,452
04/21,23,妖精,3,このみ,335
04/21,23,妖精,4,育,289
04/21,23,妖精,5,桃子,171
04/21,23,妖精,6,エミリー,161
04/21,23,妖精,7,百合子,147
04/21,23,妖精,8,環,132
04/21,23,妖精,9,まつり,121
04/21,23,妖精,10,ひなた,114
04/22,0,妖精,1,星梨花,2161
04/22,0,妖精,2,杏奈,456
04/22,0,妖精,3,このみ,342
04/22,0,妖精,4,育,290
04/22,0,妖精,5,桃子,177
04/22,0,妖精,6,エミリー,161
04/22,0,妖精,7,百合子,155
04/22,0,妖精,8,環,134
04/22,0,妖精,9,まつり,122
04/22,0,妖精,10,ひなた,115
04/22,1,妖精,1,星梨花,2245
04/22,1,妖精,2,杏奈,467
04/22,1,妖精,3,このみ,353
04/22,1,妖精,4,育,291
04/22,1,妖精,5,桃子,186
04/22,1,妖精,6,エミリー,168
04/22,1,妖精,7,百合子,158
04/22,1,妖精,8,環,136
04/22,1,妖精,9,まつり,123
04/22,1,妖精,10,ひなた,117
04/22,2,妖精,1,星梨花,2261
04/22,2,妖精,2,杏奈,468
04/22,2,妖精,3,このみ,355
04/22,2,妖精,4,育,318
04/22,2,妖精,5,桃子,186
04/22,2,妖精,6,エミリー,168
04/22,2,妖精,7,百合子,158
04/22,2,妖精,8,環,138
04/22,2,妖精,9,まつり,135
04/22,2,妖精,10,ひなた,117
04/22,3,妖精,1,星梨花,2276
04/22,3,妖精,2,杏奈,472
04/22,3,妖精,3,このみ,357
04/22,3,妖精,4,育,320
04/22,3,妖精,5,桃子,187
04/22,3,妖精,6,エミリー,168
04/22,3,妖精,7,百合子,163
04/22,3,妖精,8,環,138
04/22,3,妖精,9,まつり,136
04/22,3,妖精,10,ひなた,122
04/22,4,妖精,1,星梨花,2285
04/22,4,妖精,2,杏奈,472
04/22,4,妖精,3,このみ,357
04/22,4,妖精,4,育,320
04/22,4,妖精,5,桃子,189
04/22,4,妖精,6,エミリー,168
04/22,4,妖精,7,百合子,163
04/22,4,妖精,8,環,140
04/22,4,妖精,9,まつり,136
04/22,4,妖精,10,ひなた,123
04/22,5,妖精,1,星梨花,2293
04/22,5,妖精,2,杏奈,474
04/22,5,妖精,3,このみ,357
04/22,5,妖精,4,育,320
04/22,5,妖精,5,桃子,196
04/22,5,妖精,6,エミリー,168
04/22,5,妖精,7,百合子,164
04/22,5,妖精,8,環,141
04/22,5,妖精,9,まつり,136
04/22,5,妖精,10,ひなた,124
04/22,6,妖精,1,星梨花,2300
04/22,6,妖精,2,杏奈,475
04/22,6,妖精,3,このみ,357
04/22,6,妖精,4,育,320
04/22,6,妖精,5,桃子,197
04/22,6,妖精,6,エミリー,168
04/22,6,妖精,7,百合子,164
04/22,6,妖精,8,環,141
04/22,6,妖精,9,まつり,136
04/22,6,妖精,10,ひなた,125
04/22,7,妖精,1,星梨花,2316
04/22,7,妖精,2,杏奈,477
04/22,7,妖精,3,このみ,357
04/22,7,妖精,4,育,327
